weight,trans,disp,mpg,likes
2926.5668383620277,auto,290.52427890206945,32.78730785007142,107
2927.73969288246,auto,294.5367738676555,28.517657247360805,42
3140.738189606178,auto,312.74268451089944,31.87560785651999,68
3569.7444011393723,auto,350.0864234605467,24.21827246061266,11
3570.74835347188,auto,353.9025823286511,25.876252930810416,16
3141.742594523603,auto,320.39254149073713,22.22158456524948,10
3220.0874296870156,auto,316.9646734074436,32.43863496433269,77
2768.001949741588,auto,277.27095276470885,30.73612977911134,78
3849.5149310983943,auto,387.8650188372505,22.049433677607915,5
3703.218833737181,auto,374.4706979087532,20.3532091088793,4
2948.136091250524,auto,294.64219127428004,29.931105093528313,56
3322.464493511102,auto,331.77938827334424,29.292120806648413,36
3574.913345457946,manual,359.85706877133885,26.437365723015787,69
2768.020161655463,auto,275.2936960943105,29.272126766938523,61
3003.0803298895603,auto,292.82868229664854,29.21665528725636,50
3792.9730249682443,auto,375.9707991556441,21.33578485558256,5
3310.7232580743193,manual,337.93286314829476,36.38324513302586,518
3058.287515099054,auto,304.1178049714254,27.4618046502832,31
3000.5021404514046,auto,300.0924017563901,25.07010826417212,19
2911.691614721013,auto,286.9952202014905,30.84770896861571,76
2990.5491174983836,auto,299.223162517709,33.98117850831206,123
3078.8235514403636,manual,307.415744839866,34.693150722868296,443
3656.180254430032,auto,361.41112156840757,24.726475700475294,12
3409.8135562675884,manual,339.3933441348175,30.161640594527668,135
2948.8164717536943,manual,296.02257183710435,35.44773653155669,516
3370.4782117336267,auto,334.60197670155634,23.617301233753338,11
3314.1417222413465,auto,333.4965823865449,30.111342819933974,45
2659.226219305878,auto,264.4636001442946,31.14291449256485,96
2669.5897597668613,manual,259.3144855377052,35.52904236235946,599
3987.506768705505,auto,398.8003449564644,22.33782276740481,5
3251.9890682848836,manual,323.2798076250954,32.680922619736116,271
3660.676516968759,auto,362.69139079103957,24.820876223833245,12
2765.287954488567,manual,275.77685626868373,36.90753896632701,722
3263.2340405267023,auto,327.25498680694034,29.714660442656115,41
2944.1911899547194,manual,292.4932143795883,34.233946127313764,418
3175.333467348605,auto,315.11556960841557,29.19810866958612,41
3054.740458325628,auto,303.23086416004406,29.737846948713393,52
3074.456838578482,auto,304.2992452308044,31.120190369299916,67
3157.84831044857,auto,312.89452561961696,29.53481339310334,45
3479.58575409445,auto,350.718681754636,26.71745591346279,18
2870.8812106156224,auto,287.61939813344185,31.381099933037333,81
3623.4108444825683,auto,359.49002680483716,23.65240945799717,10
3463.0665761691594,auto,347.2615749213347,24.342698986070484,12
2562.294976345262,auto,257.6016776897713,30.431684451456942,79
2808.0487052539897,manual,278.63800872646004,33.11189587124338,325
3115.662615679155,auto,312.039084255431,29.918461297422326,50
2982.2906436312787,manual,297.26675943925994,32.57837580930125,285
3547.8073104464715,auto,353.1174482514662,28.26762137040526,24
3189.6650166372806,auto,312.3974830373854,25.80060385930262,19
3051.665329564894,auto,305.4560153819802,25.73141635393985,22
3204.831422780447,auto,323.2249649903934,30.796196476419745,51
3104.7777694726938,auto,312.3658764856666,31.096600534168083,57
2618.514662616478,auto,265.1644692518647,27.35562237237629,41
3120.876771722044,manual,315.1864922314055,31.082957144472953,208
3002.3939428042213,auto,302.9850451747276,31.7773889724646,76
3182.4204046354475,auto,319.76945948834583,24.12180466980816,15
3135.901489141377,auto,316.62629330780936,31.26429654307369,63
3431.2096769670716,auto,344.36475183610213,20.2796587532871,5
2981.8199468679877,auto,300.4779664881031,29.582146045205125,50
3471.1381611605716,auto,347.7087278449101,26.266832642144784,18
2858.6127700629613,auto,285.50307717846187,27.987054667504445,40
3653.94856037758,manual,369.8244390943183,30.142474185739406,130
3102.5370583799777,auto,308.16139784329283,26.69702850420321,27
3407.839037738776,auto,342.706655386152,30.88256036387266,46
3116.5662815186456,auto,313.82613313756804,29.364537466847402,45
3580.3050668969004,manual,361.17595471050174,22.72292144386721,29
3110.7751884573727,manual,311.7297214030719,30.347662355265342,173
2932.78891184847,manual,290.75247694661545,31.823962960714645,238
2923.107182459502,auto,289.5497174692711,29.81589564504644,57
2948.2746443050955,auto,297.9150984305459,28.25124023599822,39
3220.5896696545474,auto,323.4395906917931,30.903543456985005,56
3091.0543577835306,auto,307.7769087833196,24.99336831445918,18
3320.4204964817222,auto,328.8709192137398,26.661747076501054,23
3170.1721693330464,auto,320.03968465288506,28.544828870425967,33
3299.086601061541,auto,330.32321434377604,29.63228992931571,39
2934.0152941093775,auto,299.89640034470654,32.21703668216826,86
2925.4789400201107,manual,293.6822568151533,29.26270496623298,149
2812.634175891333,manual,283.0547777453857,35.38862436135379,530
3308.4310740689034,auto,331.39545403239595,27.097827653321666,23
3388.1012743952388,auto,341.00651008293335,25.694110025577732,16
3278.216045239336,auto,329.2835674278253,25.897484994914223,19
3439.7350557547143,auto,339.55571707535825,31.130649145621923,48
3153.244293722627,auto,318.5337215660368,31.548599175017976,65
3226.14286641341,manual,324.070156977881,31.254465264470394,204
3435.86412142599,manual,339.7439316567559,30.641275703493008,162
3238.3281177116437,manual,317.3468580705008,28.27203265893288,104
2999.5865788064716,auto,301.3698420298985,30.14464975492246,56
3520.9956786857506,auto,352.9651429512585,20.668157780875696,6
3121.9444575657976,manual,314.25461941238103,31.721157129444478,221
3741.3013228393534,auto,374.8915344157357,20.921827207621952,5
3405.5366317010544,manual,339.19821935359374,30.22873813651286,154
2885.0256423878827,auto,287.47007074045666,25.287253703686027,25
3157.0352159311833,auto,317.08163269090767,27.846092894906256,32
3261.0014234008827,auto,329.32236789526206,26.451741214382707,22
2970.325172174131,manual,300.631812361783,35.95154974970649,519
3103.116827626077,auto,304.60572040242994,26.222685820515743,24
3112.1021313833485,auto,310.46579179500054,27.805248343805417,35
3361.2993875167363,auto,339.59818180999446,27.971711872071236,27
3151.5076359318027,auto,313.6696351498268,25.320545046083428,19
3770.73046908464,auto,377.546851961514,28.856391906560557,23
3069.7290627790685,auto,305.20937580771397,29.681140393291688,47
3195.3763696601013,manual,316.79519879516306,32.40542807276809,243
2803.658484836001,manual,280.259788651476,34.51449093274509,437
3199.992828236954,manual,318.4930574043324,32.064776437428804,235
3329.5209094818615,auto,327.82780626311035,27.0699010466281,23
3423.4809186778057,auto,340.16410510253917,25.270280910797016,16
3476.280256010412,auto,349.7564905315496,26.050897969436015,17
3390.8629271999876,auto,343.51284972530743,22.95590602725344,10
3168.5590888260695,manual,315.4154816818019,31.360031079014096,218
2660.7281392674827,auto,266.47381827698615,29.622757927388115,66
3521.3057669779046,auto,353.3627943043693,28.043334047210028,24
3355.4184262219624,auto,335.79796477534444,26.58131503704749,20
3471.425173041723,manual,350.0032583375707,31.46653271109598,185
3155.3513262218653,auto,313.63017332546735,26.62219662297248,24
3755.1669687893473,auto,370.8918842408854,25.170777333313268,12
3014.5148476840277,auto,301.5550067659841,29.766041336688975,51
2608.137441697241,auto,262.5449633259319,31.292827947498488,98
3039.2465956962387,auto,298.73723240371703,29.32929886765782,48
3357.6563943849437,auto,336.05315954734874,28.14745516797496,29
2698.1690010188913,auto,265.19596191022356,32.16211717851787,108
3730.464040387261,auto,368.9550210035729,23.97195648730184,9
3081.222524947137,auto,302.23784315052916,25.186685882145888,19
2821.629158351847,auto,279.492479670381,29.298773187372046,57
2886.2032483591183,auto,285.9201435162013,30.72144903344108,68
3273.7795061676484,manual,329.80755003210146,33.83765080922946,307
3366.1377077249435,auto,337.2211493016432,26.353335659105692,20
3478.3067067860607,manual,347.9449494606761,36.01662557307729,446
3323.2354490274897,auto,328.774839891961,25.852398951837365,18
2878.273121971398,auto,290.25244561823285,31.97915238640433,88
2989.700747748559,auto,301.6059505759201,27.53058655142812,31
3470.3852257649255,auto,344.3871767183597,24.806573366091673,14
2289.7991260434414,auto,230.81005240372792,30.352193236748562,103
3111.816558685111,auto,313.57040255933845,29.34041390015425,43
3264.5341438977616,auto,328.81468903234236,23.806476600298275,13
3493.0846813014596,auto,346.9837710851791,26.134192118277525,17
3136.256371155258,auto,313.8229657845474,26.652492102117897,24
3003.1865812650644,auto,300.61137904576435,31.257929257063683,68
3322.230515144031,auto,333.953627205107,21.57614503749255,8
3232.679563147147,auto,325.2032856606603,28.793525277868458,35
3348.0563640174983,auto,336.8360392569334,26.182460202909304,19
3172.6755785192695,auto,321.10087086700804,25.72242442973831,20
3365.948708578239,auto,340.0346165729349,21.160146982521624,7
3689.9093574230974,auto,373.899608947016,25.44704804998555,12
2575.0020589191245,auto,259.6403873484862,28.134271612434112,51
3240.887601130163,auto,328.087378142999,26.80309885055177,22
3244.5346712918827,auto,329.5078179015039,26.695442114160205,22
2717.117676906815,auto,271.4065364942703,26.75098742261442,35
3388.95213319485,auto,337.69949567064714,28.87480468370981,33
3227.748032446073,manual,319.04682030660996,33.36936610364589,306
3513.857463499564,auto,348.01110979784494,26.622023894047913,19
3174.166766304227,auto,314.94407759743825,27.7831119870221,28
3023.7472584450234,auto,303.671855563811,23.29283554560144,14
2951.216012369845,auto,297.2359987492242,29.264037520487843,49
2914.2437860875025,auto,293.03179763170004,25.658497539141685,25
2862.010705958415,auto,282.3000223033109,32.723904477612166,110
3083.6464676884684,manual,307.53373736485486,30.752239316273673,193
3334.4670780102883,auto,331.53667625534314,27.651258327881887,26
3231.226223469171,auto,323.4064465928851,25.543353432102386,19
3137.4480499942088,auto,310.1501977997384,27.049483872239797,28
3138.8569002086424,auto,314.7144239010369,31.65787767285228,71
2871.543692820795,auto,287.00953215920543,33.0110241403494,107
3271.1429721980985,manual,324.3294821125732,35.623657903901865,470
2900.1562607996348,manual,292.5289984407911,32.613001879591366,275
3207.7002621108973,manual,325.8946451358921,27.429435000269205,91
2854.300088073879,manual,286.74963969102697,39.23016311080817,1088
2956.2565523023122,manual,291.88928498244775,34.12035460446019,388
3037.271483082586,manual,300.35558064733533,35.40828776940784,489
3129.9031918226124,auto,317.92957372451787,29.243633065124527,39
3360.667117586926,manual,328.0754098153586,28.601860577235644,101
3115.326303763988,auto,313.77334839481716,29.788895389375206,48
2766.4595062395483,manual,275.015455740488,36.29365034912135,645
3393.4986653575033,auto,338.8360320628196,30.5386358980309,50
3065.1580634550196,manual,302.48925103395476,31.193255133498017,217
2924.982240182922,manual,292.7510773452617,26.91728386163368,89
2897.9688807781354,auto,291.71250560371095,25.799704388928863,25
3066.1503100515647,auto,309.1893431076129,27.35574756486254,30
3006.1396041745506,manual,299.24402041277756,31.92196046691612,225
3570.540395416144,auto,353.8381214364993,26.258365861301087,17
3476.159116786538,auto,344.3190011228991,23.728118719078235,11
3202.011944500937,manual,319.0809650991569,27.410374739516428,94
3713.33406525221,auto,370.1886417593614,21.706865859305257,6
3269.480181152545,auto,324.01415482453257,35.580957210535196,146
3342.9305182988883,manual,332.1762439131576,32.06779339866296,201
3548.451963551414,auto,353.7440672047142,23.63202769672916,10
3459.0795313750955,manual,344.4946009954818,28.9951369739586,113
2752.8614150986655,auto,277.6193310662168,29.445587951266756,59
3039.3135424475436,auto,301.0759164476821,30.441823295429224,61
3308.675081626515,manual,332.44919768472204,29.016422259474442,120
3119.5173053371695,auto,316.2131887296364,33.99637736846878,103
2772.46080032265,auto,274.1294914552828,28.842023976769124,55
2968.7086289671847,auto,297.08491108446873,26.597116181890335,27
3473.35943081684,manual,350.1536658488628,27.273215189401146,81
3435.22591588342,auto,341.5952622393006,29.295931920867375,33
3440.9783807511944,manual,342.0957925020563,29.62754615812611,133
3761.204265941307,auto,378.13546117702515,24.846573580986302,10
3033.211385614836,manual,305.38136815428857,30.513918209552735,184
3254.855277161887,auto,324.39722045079367,28.050511685667665,29
3369.2427663655685,auto,334.6625597896726,26.891978043653573,23
3434.5469310465855,auto,343.529155268939,23.331447188140572,10
3145.2572497228716,auto,313.696756968056,25.6407996172245,20
3001.255573624766,auto,300.2677860743502,30.83811394014259,66
3588.6506043359627,auto,354.65054258916695,20.822437649023843,6
3759.2684025205795,auto,379.91779376451757,21.831656566124252,6
2975.474320444913,auto,298.4699724417729,25.72088204121778,23
3262.461986541583,manual,330.66324973176773,35.36618894644415,468
3107.433165299891,auto,308.7467815294503,28.072155540932332,34
3127.779410822176,manual,311.00916663930894,34.94187618940969,444
2317.0560911435414,auto,228.1550671668009,37.720443130394415,472
3353.2181267253964,auto,336.85467710054957,23.15615544011913,11
3619.3046899108144,auto,362.48317165644426,26.418121156536735,16
3047.6125707260258,manual,299.04259361847204,31.040153068947426,203
3061.872322965951,auto,307.9548213688344,27.358295699150275,29
3082.381506210321,auto,307.3176056153989,26.513630188495437,26
3106.2680934842156,auto,307.9963215970986,27.147162252496873,30
3454.3612587208904,auto,343.5083730673894,29.007903229144453,33
3151.4453746453237,manual,317.0767981109204,34.57778896888559,409
2914.5478803552996,auto,290.269457380936,32.238574330093805,89
3377.3438447660046,auto,336.4232388410149,22.73402068658403,10
3182.7045989757744,manual,321.3546401358203,29.64775264582508,144
3220.226462608979,auto,321.6589545643406,28.93391847117263,35
2615.5182477565586,auto,260.22495725119273,29.303310177161578,67
3006.2051081286477,manual,302.68502010198046,32.30955356847613,245
2790.4634222104196,auto,285.2007433590805,29.37673491158013,55
3453.336278755545,manual,342.05791115376053,31.583589096646747,195
3048.513475553503,auto,302.85372769801734,24.672092503072264,18
3352.0428316687676,auto,336.7603392590037,24.314838167117372,13
3659.5353885406626,manual,362.190673706675,30.670772663889203,154
3121.797459527306,manual,309.29747406031333,31.512999429983097,215
3116.4582883926905,manual,314.5901103081711,32.28474726580785,247
3189.0433489361035,manual,321.3176148984989,35.90953617018132,480
3274.3595551951876,auto,323.4994168601787,26.413344091607144,22
3180.1638595771597,auto,318.9772956231087,27.278032760346004,26
3146.116850736346,auto,315.19390934815146,27.52086582887951,29
3675.4050266880604,auto,363.8729314907916,23.358513659068162,9
3430.8220521184253,auto,342.806375656507,26.18404477193492,18
3225.403585761152,auto,320.43560455685144,29.40815815787739,41
2753.8650340628697,auto,272.1160998879395,30.30682439732802,76
4156.904264946127,auto,416.6204036318378,19.976744246709806,3
3804.0725000177636,auto,378.87169496482346,22.45625482492946,6
2921.1392734179935,auto,289.6483219056854,25.865041159510373,28
2701.593695179005,auto,271.03588261486306,33.75180652903046,145
3272.0911979681564,manual,329.52924736254397,34.53096753191524,382
3392.079357187888,auto,339.4680815377491,25.01873178547377,15
2692.404065837796,auto,263.57646674835473,33.554365397948764,145
2818.292006652484,auto,281.95762173152195,28.624648093263673,50
3484.678117059178,auto,347.3799759682483,24.746294825674592,13
3412.4780488032184,manual,348.67206726673015,30.561454820856998,151
2983.655217557436,manual,301.0760861062034,31.12675675952968,202
2845.0555678916244,auto,284.2276876903854,30.626434642238763,74
2887.197702199549,auto,289.35299293049314,26.00158857859681,26
2621.17169050942,auto,261.1855521795484,33.59194849815435,159
3515.794207054344,manual,350.29202810784824,32.019565352189304,207
3104.639481864623,auto,308.54316470932724,30.076007820366637,51
3747.453071551099,auto,374.5398825945111,20.77810136036313,5
3357.4130221662895,manual,334.3607800988548,29.55864007008544,137
3283.2327874978496,auto,327.11051219619986,28.76035064700392,34
3184.7867327584595,auto,314.9064453354488,26.47048838532685,23
3618.853184775114,manual,357.9803138598322,32.77380777646156,230
3560.2669920455687,auto,352.0750261335082,26.10165094996051,16
3579.6265020838073,auto,359.471634946385,27.858395577574132,21
3059.3861133933488,auto,305.0605235570418,28.520758291786464,39
2889.6706309623564,auto,293.09968992397523,29.63458827385331,51
3370.699453397797,manual,337.4713646969735,28.706799750538348,106
3508.8074146875592,auto,350.34973869781044,24.58774477118874,13
2886.4631640917246,auto,282.52893550291225,32.89441031973845,117
3313.2267202740245,auto,334.55508170722686,31.291359553668748,51
3063.1235942013195,auto,306.5795935904707,29.344228915156542,49
2751.593796158365,auto,279.84662951648124,27.321367603242358,37
2943.920805854429,auto,296.0556388311309,29.366302929508624,49
3400.6551415072763,manual,334.2878843952078,31.34029940961419,183
2862.187462766421,auto,288.2812661767244,29.719502968708873,57
3339.235407322168,auto,334.7379179253454,20.133448431456383,6
2899.3627963230724,auto,294.6148212570282,30.41517125181429,62
3357.9779922548782,manual,333.21626290726226,26.067473794860657,71
3077.4496632980477,auto,306.85415151349645,28.070707459705176,35
3514.308290444457,manual,355.535554273284,27.142449081583152,74
3534.6573855714546,auto,353.2103858367784,25.306289032268555,13
2722.835480224985,auto,270.83980947592875,28.663078566938953,58
3300.7988478944562,auto,323.8980800118986,25.125796948949965,18
3515.546898598638,auto,356.9615243355661,26.408446416119013,16
3395.678192093758,manual,332.6049093416152,29.47904041316471,134
3018.382949729543,auto,301.2409128923187,28.33274316462388,38
3703.866196308985,manual,374.1955102279796,29.9438613204582,120
3145.8152234897607,auto,318.11061166539815,28.090894276648903,32
3344.6546204783845,auto,342.4733088473195,25.522166736296818,16
2913.3556385993757,manual,295.0421813217795,33.50579530722572,342
2782.845948278088,manual,276.56230733483443,36.671523113890636,717
3476.521683642974,manual,351.20180794042466,30.876842602158725,166
3692.341661127013,auto,372.8557852213755,23.91675775119616,9
3187.6445560248235,auto,317.77676030458866,29.5102514148264,42
3275.6601758915685,manual,323.65361436586613,27.6552074038048,101
2950.6824487718814,auto,297.5969478590486,26.323416238007106,27
3523.8334080654545,manual,352.92966042965475,29.00891004376729,113
3044.821109734254,auto,304.48547581144123,28.62742536000422,42
3543.5631865116547,manual,352.04960937930605,33.05093874551388,268
3468.805180284801,auto,345.88715629523364,28.862240023507294,30
2825.798170820115,manual,285.54327329222974,29.877760598321707,170
2928.547096535616,auto,292.84270084641213,30.958421836037964,70
3330.111939862261,auto,334.05531483114055,25.536877259402722,17
2988.2418281035,auto,300.1586850339345,29.558469616928143,49
3557.557500436438,auto,359.23469670948333,23.65318704779152,9
2959.0816244128414,auto,296.648830751993,31.93226101862789,79
2992.4456786899,auto,301.45899179992927,28.877287913963876,43
3267.878177086732,auto,328.54002340496345,25.408999522445782,17
3218.409376575564,manual,319.2200951737748,36.368731169137504,585
3022.3301425557847,auto,300.27420963593585,28.78427119071777,43
3178.052910512999,auto,317.7807207901245,28.600365230658333,36
2913.2851445871847,auto,290.0049167880201,24.885079162195304,21
2904.5822528578983,auto,291.5875999680429,26.235352234445813,27
3064.445200039835,manual,307.98245580742605,34.81174552571633,414
3079.094057840785,auto,304.6956691105504,29.00804038468848,42
3823.371582597935,auto,378.3873003535016,24.558160922850995,10
3283.420548995294,manual,328.3946166044005,30.04330121319647,145
3573.4505121909965,manual,362.5861058962903,29.471551705727066,114
2951.3334194570643,auto,292.8986825411448,27.545233178732122,34
2666.0540585321864,manual,268.426746944087,35.1426760737899,508
3240.0609292507856,manual,315.77257857795735,34.65903462526814,392
3255.9596126513675,manual,327.85191939022354,38.07783344564581,710
3481.647469689954,auto,341.99855957819375,26.32392775345443,18
3231.430878800267,manual,321.0292963820966,28.085392138430173,103
2940.7163339383105,auto,292.5643965814861,30.18641190126742,58
3277.7446454257247,auto,326.719444343872,27.673720714362805,30
3102.994088821413,manual,314.5021314429507,28.378362334584207,110
2752.6850462681864,manual,269.65930942922455,34.47264396789755,444
3730.3759362952055,auto,368.65614650844316,19.289991055418778,4
2828.9396288174416,auto,285.59920702752765,27.699095499337194,40
3473.4629195980924,auto,346.6652846781455,26.4694539220984,20
2454.5239519275365,auto,243.89561801738355,31.2367258823986,106
3069.2523615803843,auto,308.77067476606487,27.931178167881242,32
3077.026459537099,auto,304.5408486179881,29.1931173844547,45
2934.5393058099958,auto,292.9432684872495,31.22603964176984,75
3347.376384075291,auto,333.793351244417,29.806774539041566,39
3419.720149838251,auto,341.8163739056839,24.499254806234376,13
2886.3290383915346,manual,282.67668810253593,39.388700005382894,1181
2754.7183316911614,auto,278.3870712786491,25.553696389785546,27
3289.405074910335,auto,328.9739529085866,22.78364172233538,10
2431.0297457370852,auto,243.74442276290725,35.79451300663242,268
3069.6696248876406,auto,307.06082361389855,29.315179430704276,43
3236.349082128165,auto,324.53546921106005,32.059696822249066,71
3239.404878273655,auto,328.41615550342186,30.32131923401914,45
3080.069139475096,auto,306.99469360210423,29.374215534522385,45
3291.7314283581636,auto,324.2661869404621,29.48719891102567,40
3188.1423412725176,manual,320.7432550072924,29.876935997173717,148
3573.8070905433597,auto,354.30867410175307,29.16033076373798,34
3407.6385847743745,auto,341.492748232722,28.363297890303595,30
3056.131363152466,auto,308.333614129467,26.19454378130862,25
3363.6395369213906,auto,336.15368275177536,30.03401093416955,40
3096.2635022888076,auto,307.70103482006255,26.310523488056724,25
3263.9206297335645,auto,324.5351549197508,25.714130003648766,20
3075.4651550678245,manual,307.4026470307449,34.37459637673468,393
3063.085948920698,auto,305.6459308824262,27.399746734649103,30
3163.5632796611517,auto,314.7836963581529,29.419796416364647,42
3252.571653583986,auto,327.6139215241689,24.952014619277183,16
2913.311406142106,auto,287.24128573148386,22.39348000107472,14
3272.187208978317,auto,324.35154716376525,30.972990312113556,53
3579.483379082143,auto,360.83347988849505,25.331669640963405,13
3332.720208195968,manual,330.8956384349428,33.59920964215927,319
2941.7985756405556,auto,292.16988026112324,30.866446853420012,71
2981.5632692017098,manual,298.75037923468454,33.57095013955531,355
2887.546255961507,auto,289.1588257908699,31.905232698905284,89
3412.845192214601,auto,345.45513478944554,24.229313500389605,12
2952.5348708881424,auto,298.2539380923772,30.645133680946614,57
2938.8390470370327,manual,293.1256859162242,37.9056252105043,795
3381.01674696274,auto,340.5868115518372,27.112091013216528,21
3422.3210761244877,auto,345.61156510526087,28.988254688454493,30
3242.22019416997,auto,330.0901171557871,27.143949252389994,24
2938.336765905745,auto,293.37626157445493,28.27326171269962,39
3427.133456256729,auto,340.3789580195063,29.05500973751447,33
2820.968385271444,auto,282.3951411347163,31.704545618541353,90
3150.4337217977845,manual,319.9144236928403,31.43738036912856,208
3246.89345542202,auto,321.83232860825956,23.45791980557332,12
3206.3145674002885,auto,320.24555390992543,34.35674803770242,113
2485.682571378552,auto,254.8119922176463,33.08932453794454,142
3081.7169577500777,auto,308.8017217857213,25.301780289657316,20
3083.189868579994,auto,312.7605190353582,27.2684672322465,29
3704.447545836355,auto,366.5325345924548,20.35607871263698,5
2830.615838497234,manual,287.9370301757197,31.131111276103887,224
2722.9683025805307,manual,271.5072692620718,35.576825618831364,568
3663.3430417484774,auto,370.31050924067404,23.134854645415075,8
3144.5547970029497,manual,307.11313061914905,30.710987982366714,183
3345.430678339578,auto,338.9975471821168,28.3740190394464,29
3059.012591697284,auto,305.04517806600643,31.64568100501734,72
3169.98827095306,manual,320.38819488825527,32.250163101183865,248
3300.4274094941434,auto,327.67057428884266,28.489710194272515,32
3379.415620689284,auto,339.52336763213196,28.752122290295922,31
3261.9758388118225,auto,331.61727451927885,30.335674427099352,47
3176.759284678676,auto,317.426899023106,31.939212615559278,72
3378.343276785146,auto,341.58772963424553,27.72545134753014,23
3080.835462774239,manual,306.70993594389705,30.69012574331485,187
3033.380487099248,auto,301.6939872269484,29.934237779169727,53
3041.870534302844,manual,307.5846041946708,33.833915919823184,344
3392.9018748231033,auto,338.3122572671429,26.451325312586324,20
3688.687167595838,manual,364.2766610473301,32.2512194401934,198
3499.0617139117944,auto,351.5616691438816,29.39650726845904,33
3158.3033911862294,manual,312.5441089823032,27.21068399195932,83
2656.436446166071,manual,270.3853596316629,34.43715381919081,448
3101.007272876928,auto,306.13250400793197,29.59173691194274,49
3318.863703999441,manual,331.3678197830153,31.21825668356713,200
3876.3128461887254,auto,384.05615491839984,26.170392898060072,13
3406.92555467131,auto,341.90768150310714,25.472429139373862,16
3282.623119839257,auto,325.87803516789967,29.631065762998695,45
2960.5617054735835,auto,300.07526450721775,27.10326843523746,30
3244.4022482925834,manual,322.00898323791665,30.979103121638026,179
3147.1005804629453,auto,315.73743477189174,27.523816897144204,30
3303.5282369176457,auto,336.1818590810735,22.293028403430867,9
3381.131647258855,auto,340.25292380543283,24.840188655812803,14
2416.990085087725,auto,238.64791695907388,34.72544840731824,238
3397.669836440177,manual,341.5246717181247,26.63495031169477,69
3777.55929437169,manual,375.99229338631943,26.756658319761122,64
3343.3019109417537,manual,336.753117630681,30.862168409479178,171
3053.0502014597046,auto,308.26657010112496,28.38135651799113,38
3262.263287401408,auto,328.4258464932922,26.875063870955124,23
3679.6679068502162,auto,365.2052974360376,22.756375231469203,7
3695.1269579568866,auto,366.64020627799414,25.70369934732095,14
3967.0855803145346,auto,399.91830890758877,26.48664752561479,12
2779.178982988037,auto,276.00414227792595,30.012855451432518,64
3793.79478988976,auto,388.735092766519,20.339987594311214,4
2965.5293890566263,manual,290.7862915514072,28.987461381368096,143
2968.1671365350944,auto,297.57289383518145,28.276736967536145,40
3740.559873774888,auto,373.0291592395317,22.42909219122518,7
3331.94381656704,auto,335.06446074504765,29.22783373669371,35
2904.8298226230845,auto,289.1912246770313,27.95001265281993,38
3249.690165802441,manual,326.7471894447283,31.774763788540707,206
3029.6895089633927,auto,300.7796850843842,32.646353991175,89
3267.365466221808,auto,322.42423140189084,29.180088534387043,36
3493.0783649117084,auto,352.18385303348117,24.60270809352923,11
3497.517959546089,auto,343.8241459944989,28.102236264328283,25
3200.6955571113913,manual,322.33378867969435,32.16655492399047,237
2500.1320359607307,auto,247.49378350831884,32.44631212548378,147
3341.5745200002025,auto,334.8374718963253,24.13956129554234,13
3599.35550481147,auto,358.0985705202096,28.46371376958168,25
3190.200056790731,auto,319.97741279899907,25.15809866631078,17
3214.506317181847,auto,323.63133294574305,23.28970304272944,12
3194.0683656569176,auto,313.04481901739535,27.62018041449118,30
3550.8695987932783,auto,355.62736446653724,22.41838308059086,7
3327.6328774912877,auto,334.9990557142724,23.066064202956202,10
3421.4227714594886,auto,342.1742493741837,26.871111852239714,20
2817.822900338852,auto,282.48232844340663,36.2667523193962,218
3267.5111826719904,manual,328.26989145410516,34.83447439695741,366
3205.171046779552,auto,323.0988728404927,28.54962391835404,33
3545.9017597367238,auto,354.50750168806053,25.968543838131847,16
3193.334230796751,manual,313.81320483877056,31.361870580464245,215
3276.987977053587,auto,335.278689823745,29.202823817039516,35
2857.4052116550456,manual,282.3356344830623,33.36786326442666,348
3185.5662981934306,manual,315.65690310308497,28.567424635993103,117
3853.288952047121,manual,376.6296790084378,31.590353122336786,168
3082.19625725484,auto,302.418097022278,26.716442200653304,29
2747.310516126966,auto,278.820815922238,28.07871102616061,45
3514.7286903840045,manual,349.1589085774278,34.209478932020446,297
3042.228186305857,manual,302.26435141132436,34.63724315819784,395
3578.3350095985734,auto,358.1254861371426,25.8676293349076,16
3372.2054662407836,auto,333.49602219553765,29.431369808360504,38
2983.0510678802952,auto,297.6571362987183,31.155193550081194,68
3591.907548209603,auto,359.6029152583513,23.915174509671186,10
3203.787378467675,auto,320.67871062490326,32.96656780530437,84
3100.5209659752995,auto,306.28142683303975,29.224572971045607,45
3446.9063749170823,auto,343.3432932420949,26.056416047202518,17
3447.567861086753,auto,345.08755948334573,23.556047412184853,11
3487.472246017377,auto,348.07245287491935,24.15384081326056,11
3263.5244451180856,manual,323.4257763842506,34.823631514573094,417
3620.8166624533624,auto,359.20961984807894,27.953452648186516,21
3206.3105063082885,manual,319.7538853427388,31.922520879101434,228
3517.240061484469,auto,352.9425429248324,24.880693097871223,13
3463.8032939602595,auto,349.348780360813,25.481890356101474,14
3525.9657852212886,auto,348.7232809542661,22.691215181268287,9
2944.126009494278,auto,292.4909448998791,30.8902451390962,79
3264.258580297753,auto,325.7862260176621,25.90145866216376,20
3207.2318082324255,manual,322.33314253739974,30.91206457171124,187
3565.3413574674196,auto,357.2628130283916,22.69558597436297,8
3146.1978282487994,auto,313.6966990630444,29.971212884916,49
3007.7429198832187,auto,303.7316798737112,29.697006240294964,47
3089.1505953275573,auto,301.7056919085916,26.810438569169364,30
2532.3860344725344,auto,255.07398077437833,30.35811288061115,86
3476.4355036538177,manual,347.2946052240426,32.35693275609992,221
